region,year,scenario,tau,plan_id,premium_obs,premium_cf,premium_change,share_obs,share_cf,mc,commission_pmpm,markup_cf,cs_weighted,nleqslv_termcd,nleqslv_iter
1,2018,zero_tau0.50,0.5,ANT_G,725.93,1221.403849981969,495.473849981969,0.00337229273560333,1.1877541427765148e-4,1349.9930015202754,0,-128.5891515383064,-7.354836208776681,3,58
1,2018,zero_tau0.50,0.5,ANT_P,913.59,1185.4811015413104,271.8911015413104,4.041713634402111e-4,1.550060007228931e-4,1367.216897687691,0,-181.7357961463806,-7.354836208776681,3,58
1,2018,zero_tau0.50,0.5,ANT_SIL,601.57,751.6524239588585,150.0824239588585,0.05256659487843576,0.08212348779580869,807.5049489637161,0,-55.85252500485751,-7.354836208776681,3,58
1,2018,zero_tau0.50,0.5,BS_BR,422.45,290.4915070125199,-131.9584929874801,0.04689348277737383,0.05356893272589958,314.2496827370253,0,-23.758175724505406,-7.354836208776681,3,58
1,2018,zero_tau0.50,0.5,BS_BR_HSA,415.64,290.452398644156,-125.18760135584398,0.02118974486627807,0.023812808966402324,314.24708882639754,0,-23.79469018224154,-7.354836208776681,3,58
1,2018,zero_tau0.50,0.5,BS_G,663.99,1221.5698070316644,557.5798070316644,0.01103145993320822,1.6226401140135676e-4,1337.7125143722533,0,-116.14270734058891,-7.354836208776681,3,58
1,2018,zero_tau0.50,0.5,BS_G3,759.76,1265.6388922307035,505.8788922307035,0.0020057485391155,7.288972790723102e-5,1418.3192785412432,0,-152.6803863105397,-7.354836208776681,3,58
1,2018,zero_tau0.50,0.5,BS_P,887.97,1197.2944447098614,309.3244447098614,8.641995935917962e-4,1.934126115452614e-4,1430.5685244396338,0,-233.27407972977244,-7.354836208776681,3,58
1,2018,zero_tau0.50,0.5,BS_P3,1022.3,9245.467148750833,8223.167148750834,1.8314043617447876e-4,7.906381106921997e-7,2031.1785722350753,0,7214.288576515758,-7.354836208776681,3,58
1,2018,zero_tau0.50,0.5,BS_SIL,578.24,765.7412060168274,187.50120601682738,0.10323950747885809,0.09168864462901717,796.4478033946426,0,-30.70659737781523,-7.354836208776681,3,58
1,2018,zero_tau0.50,0.5,BS_SIL3,642.82,1138.4150020780314,495.59500207803137,0.02607727947161696,7.786222846772092e-4,1242.2427467752107,0,-103.82774469717924,-7.354836208776681,3,58
1,2018,zero_tau0.50,0.5,KA_BR,311.19,465.50811293912204,154.31811293912205,0.05079677702441932,0.0448525374637394,296.2769323092248,0,169.23118062989727,-7.354836208776681,3,58
1,2018,zero_tau0.50,0.5,KA_BR_HSA,310.38,465.4563598422419,155.0763598422419,0.02260518199593242,0.019937955499390557,296.27863425765287,0,169.17772558458904,-7.354836208776681,3,58
1,2018,zero_tau0.50,0.5,KA_G,484.34,362.87995125359095,-121.46004874640903,0.06953727652879568,0.08737028560693828,-727.9674264820296,0,1090.8473777356205,-7.354836208776681,3,58
1,2018,zero_tau0.50,0.5,KA_G_COIN,460.18,362.8799513813997,-97.30004861860033,0.07767258110523219,0.08737028560328962,-727.9674265066379,0,1090.8473778880375,-7.354836208776681,3,58
1,2018,zero_tau0.50,0.5,KA_P,531.64,1521.89186665411,990.2518666541099,0.05086752351415946,5.1321799052662326e-5,2046.9396207758787,0,-525.0477541217688,-7.354836208776681,3,58
1,2018,zero_tau0.50,0.5,KA_SIL,478.19,593.4821450588174,115.29214505881743,0.22431820146058795,0.2796508580211397,588.3323401538855,0,5.149804904931898,-7.354836208776681,3,58
1,2018,zero_tau0.75,0.75,ANT_BR,373.18,524.3493235370607,151.16932353706073,0.04065221187905889,0.036894699441920746,574.5973265877763,0,-50.24800305071551,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,ANT_BR_HSA,398.63,524.3528620201704,125.7228620201704,0.01708602160273725,0.01640024504679106,574.597005897603,0,-50.244143877432634,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,ANT_G,725.93,2506.720214977021,1780.7902149770212,0.00337229273560333,1.0893255353464413e-4,2849.3677969186856,0,-342.6475819416646,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,ANT_P,913.59,2492.637088900239,1579.047088900239,4.041713634402111e-4,1.2303391201469617e-4,2867.1902791593816,0,-374.5531902591424,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,ANT_SIL,601.57,2090.2646846836346,1488.6946846836345,0.05256659487843576,0.05157436868104636,2238.1755396402605,0,-147.91085495662583,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,BS_BR,422.45,471.6392168188073,49.189216818807324,0.04689348277737383,0.0508716205360388,560.6146493016709,0,-88.97543248286354,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,BS_BR_HSA,415.64,471.64305485567604,56.003054855676055,0.02118974486627807,0.022613188032718202,560.6143522723074,0,-88.97129741663139,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,BS_G,663.99,2518.6255748155095,1854.6355748155095,0.01103145993320822,1.3502135325527706e-4,3140.3776413586147,0,-621.7520665431052,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,BS_G3,759.76,2524.5273104275907,1764.7673104275907,0.0020057485391155,7.609429347263598e-5,3167.707037077395,0,-643.1797266498043,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,BS_P,887.97,2502.971798180514,1615.0017981805138,8.641995935917962e-4,1.538084692434006e-4,3190.0360104337915,0,-687.0642122532777,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,BS_P3,1022.3,30436.241783508696,29413.941783508697,1.8314043617447876e-4,1.59664401202353e-10,6905.655275053206,0,23530.58650845549,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,BS_SIL,578.24,2068.3851152670495,1490.1451152670495,0.10323950747885809,0.09666657096953668,2194.0641870423915,0,-125.67907177534198,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,BS_SIL3,642.82,2259.265301391303,1616.445301391303,0.02607727947161696,0.00441254244584746,2584.5376896230887,0,-325.2723882317855,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,KA_BR,311.19,1044.2293958065825,733.0393958065824,0.05079677702441932,0.04437204401051943,516.9505384522556,0,527.2788573543269,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,KA_BR_HSA,310.38,1044.2342365760703,733.8542365760703,0.02260518199593242,0.01972404436424586,516.9503854972506,0,527.2838510788197,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,KA_G,484.34,355.9566123700058,-128.38338762999416,0.06953727652879568,0.08388944104107585,-3502.466256018756,0,3858.4228683887623,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,KA_G_COIN,460.18,355.9566098532965,-104.22339014670348,0.07767258110523219,0.08388944116091866,-3502.4662574196004,0,3858.422867272897,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,KA_P,531.64,23543.41321630023,23011.77321630023,0.05086752351415946,4.178411241489816e-9,6938.400287388735,0,16605.012928911492,-7.329988480815711,4,100
1,2018,zero_tau0.75,0.75,KA_SIL,478.19,1378.1496405483783,899.9596405483783,0.22431820146058795,0.3174935144475382,1201.9855306734783,0,176.16410987490008,-7.329988480815711,4,100
1,2018,zero_tau1.00,1,ANT_BR,373.18,621.2531241266597,248.0731241266597,0.04065221187905889,0.037119477744789936,688.2915542867058,0,-67.03843016004612,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,ANT_BR_HSA,398.63,621.2530834902318,222.6230834902318,0.01708602160273725,0.01650016939866104,688.2915613079979,0,-67.03847781776608,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,ANT_G,725.93,3019.2030540717137,2293.273054071714,0.00337229273560333,9.393050549352566e-5,3490.3194301189574,0,-471.11637604724365,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,ANT_P,913.59,3007.0193667415665,2093.4293667415664,4.041713634402111e-4,1.0430770547812236e-4,3524.982436272877,0,-517.9630695313103,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,ANT_SIL,601.57,2593.9329561940403,1992.3629561940402,0.05256659487843576,0.056460866340908474,2777.0864900819547,0,-183.15353388791436,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,BS_BR,422.45,565.1093486685163,142.65934866851632,0.04689348277737383,0.05088322567720804,680.3634210449779,0,-115.25407237646164,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,BS_BR_HSA,415.64,565.1092526582559,149.46925265825587,0.02118974486627807,0.022618363646617585,680.3634406666504,0,-115.25418800839452,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,BS_G,663.99,3030.117838961391,2366.127838961391,0.01103145993320822,1.1738119908583893e-4,3863.652419241587,0,-833.5345802801958,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,BS_G3,759.76,3034.4290820215647,2274.6690820215645,0.0020057485391155,6.698762469383666e-5,3889.383090114816,0,-854.9540080932511,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,BS_P,887.97,3016.6275437566755,2128.6575437566753,8.641995935917962e-4,1.3130038160119508e-4,3941.1992093411272,0,-924.5716655844517,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,BS_P3,1022.3,41319.76973591064,40297.469735910636,1.8314043617447876e-4,2.185879821931403e-12,9088.569492109918,0,32231.20024380072,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,BS_SIL,578.24,2575.6716774257948,1997.4316774257948,0.10323950747885809,0.10054048126135066,2732.964554880298,0,-157.292877454503,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,BS_SIL3,642.82,2748.864111163233,2106.0441111632326,0.02607727947161696,0.005652844662246931,3132.527310469875,0,-383.6631993066421,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,KA_BR,311.19,1290.4691261941825,979.2791261941825,0.05079677702441932,0.04506363727771232,609.4172299636575,0,681.051896230525,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,KA_BR_HSA,310.38,1290.4691064445806,980.0891064445806,0.02260518199593242,0.0200314684635891,609.4172305800932,0,681.0518758644873,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,KA_G,484.34,191.5735732453077,-292.76642675469225,0.06953727652879568,0.07968981339983329,-5093.469894169423,0,5285.043467414731,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,KA_G_COIN,460.18,191.57342458242587,-268.60657541757416,0.07767258110523219,0.07968982718747213,-5093.470170122653,0,5285.043594705079,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,KA_P,531.64,34508.85653100752,33977.21653100752,0.05086752351415946,5.195348929331502e-11,9121.314504445447,0,25387.542026562074,-7.719280652912433,5,5
1,2018,zero_tau1.00,1,KA_SIL,478.19,1721.922976343538,1243.732976343538,0.22431820146058795,0.33002765125178607,1448.4579109008102,0,273.4650654427278,-7.719280652912433,5,5
